дата,всего,30days_1000,infection rate,IR7,ОРВИ,пневмония,тяжелая форма,без симптомов,госпитализировано,привитых,привитых пневмония,привитых умерло,кол-во тестов,кол-во тестов кумул,кол-во обследованных,кол-во протестированных,выявлено,выздоровели,умерли,умерли разница,мед.наблюдение,total,totalcum,positive,positivecum,negative,negativecum,>пенсионеры,>мед.работники,>пром.предприятия,>образов.учреждения,>транс.предприятия,>торговля и питание,>пищ.промышленность,>ЖКХ,>банки/юристы/недвижимость,>гос.служащие,>правоохранит.,>быт.услуги и досуг,>гостиницы и санатории,гостиницы,санатории,>учреж.культуры,>телеком,>сел.хоз.,>охрана,ЛОУ,>вахтовики,>ИП и иные работающие,>интернаты/диспансеры,>дошкольники,не ходят в детский сад,детсадовцы,>школьники,>студенты,>не работают/самозанятые,студенты до 18,студенты от 18,выписали,умерли от ковид,30days_1000die,умерли в палатах для ковид/пневмония с 1 апреля,доступно под ковид,занято под ковид,доступно ИВЛ,занято ИВЛ,кисл.поддержка,доступно под ковид и пневмонию,занято под ковид и пневмонию,до года,от 01 до 07,от 07 до 14,от 15 до 17,от 18 до 29,от 30 до 49,от 50 до 64,от 65,мужчины,женщины,воспитанники/учащиеся,работающие,служащие,неработающие и самозанятые,пенсионеры,завозные,контактные,не установлены,эпивак поступило,эпивак кумулятивно,ковивак,ковивак кумул,спутник лайт,спутник лайт кумул,поступило доз вакцин,поступило кумулятивно,всего поступило,компонент 1,компонент 2,ревакцинация,Калининград,Гурьевский городской округ,Багратионовский городской округ,Правдинский городской округ,Гусевский городской округ,Балтийский городской округ,Черняховский городской округ,Зеленоградский городской округ,Светловский городской округ,Гвардейский городской округ,Славский городской округ,Ладушкинский городской округ,Нестеровский городской округ,Светлогорский городской округ,Пионерский городской округ,Неманский городской округ,Полесский городской округ,Краснознаменский городской округ,Озёрский городской округ,Янтарный городской округ,Мамоновский городской округ,Советский городской округ,другие регионы,кумул. случаи,кумул.умерли,кумул.выписаны,кумул.активные,кол-во тестов / 10,все кроме Калининграда,отношение
2021-01-13,201,6.17,1.0,0.91,158,36,0,4,0,0,0,0,2129,481106,0,0,0,0,0,0,0,80,9298,48,2571,32,6727,44,10,8,10,10,19,6,3,3,0,0,1,0,0,0,1,1,2,1,0,0,39,0,4,0,0,5,3,31,0,0,197,4,0.07,0,0,0,0,0,0,0,0,0,4,3,4,18,67,64,41,82,119,9,107,6,35,44,0,119,82,0,0,0,0,0,0,0,1250,1292,0,0,0,137,9,10,7,6,5,4,7,2,3,0,0,2,0,0,1,0,1,1,0,1,0,0,20455,212,18621,1622,212.9,59,2.15
2021-01-14,208,6.17,1.04,0.94,170,37,0,1,0,0,0,0,2358,483464,0,0,0,0,0,0,0,67,9365,47,2618,20,6747,60,7,14,9,4,20,7,2,2,0,0,0,0,0,0,3,0,2,4,0,0,44,0,2,0,0,1,0,27,0,0,199,1,0.07,0,0,0,0,0,0,0,0,0,2,1,0,14,61,83,47,80,128,1,113,6,28,60,0,121,87,0,0,0,0,0,0,0,1250,1292,0,0,0,116,10,2,1,3,6,1,13,8,3,2,0,3,3,3,12,5,1,2,2,1,11,0,20663,213,18820,1630,235.8,92,2.16
2021-01-15,209,6.18,1.05,0.96,167,39,0,3,0,0,0,0,2103,485567,0,0,0,0,0,0,0,102,9467,51,2669,51,6798,85,14,6,6,14,9,8,3,2,0,0,1,3,0,0,0,1,1,0,0,0,37,0,3,0,0,4,0,12,0,0,202,2,0.07,0,0,0,0,0,0,0,0,0,3,4,1,11,49,77,64,67,142,6,81,12,15,85,0,144,65,0,0,0,0,0,0,0,1250,1292,0,0,0,123,23,3,3,2,8,5,4,5,2,2,0,2,2,0,3,12,1,0,1,3,5,0,20872,215,19022,1635,210.3,86,2.17
2021-01-16,212,6.19,1.06,0.99,163,42,0,7,0,0,0,0,2955,488522,0,0,0,0,0,0,0,1,9468,0,2669,1,6799,65,12,9,7,15,14,6,1,2,0,0,1,1,0,0,0,0,7,4,0,0,40,0,1,0,0,2,0,24,0,0,204,0,0.07,0,0,0,0,0,0,0,0,1,0,1,1,13,65,72,59,74,138,2,107,14,24,65,0,130,82,0,0,0,0,0,0,0,1250,1292,0,0,0,120,11,3,7,0,7,5,5,2,1,2,0,11,4,3,5,6,4,7,1,1,7,0,21084,215,19226,1643,295.5,92,2.18
2021-01-17,218,6.2,1.07,1.02,162,28,0,28,0,0,0,0,2888,491410,0,0,0,0,0,0,0,122,9590,66,2735,56,6855,52,19,1,9,8,15,8,2,1,0,0,1,1,0,0,5,0,0,2,0,0,68,0,0,0,0,0,3,22,0,0,206,0,0.06,0,0,0,0,52,0,0,0,1,0,0,3,16,72,89,46,73,145,0,121,21,24,52,0,142,76,0,0,0,0,0,0,0,1250,1292,0,0,0,102,7,8,1,0,8,4,1,0,10,6,0,9,2,2,3,4,0,2,1,9,29,0,21302,215,19432,1655,288.8,106,2.19
2021-01-18,208,6.22,1.05,1.04,147,33,0,28,0,0,0,0,1897,493307,0,0,0,0,0,0,0,86,9676,51,2786,35,6890,52,8,11,12,13,7,4,6,2,0,0,0,0,0,0,1,0,21,0,0,0,45,0,0,0,0,3,1,22,0,0,115,0,0.06,0,1800,1329,0,0,0,2098,1553,0,0,3,0,19,88,54,44,89,119,3,119,10,24,52,0,128,80,0,0,0,0,0,0,0,1250,1292,0,0,0,121,14,3,24,3,7,5,7,7,1,2,0,0,2,0,1,2,0,1,0,2,6,0,21510,215,19547,1748,189.7,87,2.2
2021-01-19,203,6.23,1.03,1.05,160,29,0,14,0,0,0,0,1980,495287,0,0,0,0,0,0,0,106,9782,52,2838,54,6944,47,13,13,11,13,14,3,2,5,0,0,0,0,0,0,1,0,6,1,0,0,49,0,2,0,0,3,0,20,0,0,111,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,4,131,0,20,47,0,0,0,0,0,0,0,0,0,0,1250,1292,0,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21713,215,19658,1840,198.0,0,2.21
2021-01-20,207,6.23,1.01,1.07,174,29,0,4,0,0,0,0,1560,496847,0,0,0,0,0,0,0,101,9883,60,2898,41,6985,61,11,11,9,11,18,4,1,2,0,0,1,0,0,0,3,0,1,1,0,0,39,0,5,0,0,4,1,24,0,0,113,1,0.06,1147,0,0,0,0,0,0,0,1,3,3,4,18,68,51,60,79,128,7,100,16,23,61,0,122,85,0,0,0,0,0,0,0,1250,1292,2000,970,0,122,14,6,6,3,6,7,4,6,5,4,1,4,0,0,1,6,1,1,0,2,8,0,21920,216,19771,1933,156.0,85,2.22
2021-01-21,211,6.23,0.98,1.06,176,33,0,2,0,0,0,0,2227,499074,0,0,0,0,0,0,0,48,9931,27,2925,21,7006,80,16,4,5,6,10,4,2,2,0,0,2,0,0,0,2,0,1,0,0,0,34,0,3,0,0,11,1,28,0,0,116,1,0.05,0,1800,1199,0,44,0,2098,1430,0,3,6,6,13,62,63,58,71,140,11,87,0,23,80,0,128,83,0,0,0,0,0,0,3600,4850,4892,3000,0,0,155,15,1,4,0,8,1,0,5,4,0,1,3,5,1,0,1,0,2,1,4,0,0,22131,217,19887,2027,222.7,56,2.2
2021-01-22,206,6.25,0.98,1.05,181,16,0,10,0,0,0,0,2097,501171,0,0,0,0,0,0,0,46,9977,26,2951,20,7026,36,21,5,7,19,14,6,4,5,0,0,0,2,0,0,3,0,5,2,0,0,53,0,5,0,0,5,1,13,0,0,115,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,11,146,0,13,36,0,0,0,0,0,0,0,0,0,0,4850,4892,0,0,0,97,19,3,3,9,5,10,3,2,3,7,0,8,8,3,7,3,0,1,2,2,11,0,22337,217,20002,2118,209.7,109,2.18
2021-01-23,201,6.25,0.98,1.02,136,57,0,8,0,0,0,0,2245,503416,0,0,0,0,0,0,0,155,10132,76,3027,79,7105,49,12,10,7,7,15,3,3,4,0,0,1,4,0,0,1,1,1,4,0,0,34,0,3,0,0,10,2,30,0,0,118,0,0.05,0,0,0,0,0,0,0,0,0,3,6,4,0,18,63,61,81,120,3,97,9,33,49,0,123,78,0,0,0,0,0,0,0,4850,4892,0,0,0,123,5,1,1,5,10,11,4,5,3,0,1,2,2,2,5,1,0,1,0,4,15,0,22538,217,20120,2201,224.5,78,2.16
2021-01-24,198,6.25,0.98,0.99,163,30,0,3,0,0,0,0,2178,505594,0,0,0,0,0,0,0,70,10202,36,3063,34,7139,54,7,9,5,9,18,10,2,4,0,0,1,1,0,0,1,1,1,3,0,0,40,0,2,0,0,2,3,25,0,0,116,0,0.05,0,0,0,0,0,0,2055,1608,1,4,1,2,23,69,51,47,87,111,5,108,5,26,54,1,138,59,0,0,0,0,0,0,0,4850,4892,0,0,0,105,12,6,4,5,2,3,13,6,1,2,1,1,10,5,5,6,0,0,2,3,6,0,22736,217,20236,2283,217.8,93,2.14
2021-01-25,191,6.24,0.96,0.97,145,31,0,15,0,0,0,0,2477,508071,0,0,0,0,0,0,0,137,10339,85,3148,52,7191,60,11,11,7,7,13,2,0,3,0,0,0,0,0,0,4,2,3,3,0,0,34,0,1,0,0,10,1,19,0,0,106,0,0.05,0,0,0,0,0,0,0,0,1,0,4,5,19,57,46,59,77,114,10,90,11,20,60,0,112,79,0,0,0,0,0,0,0,4850,4892,3592,0,0,121,15,0,6,5,4,6,0,4,4,1,0,0,1,6,3,4,1,1,2,3,3,0,22927,217,20342,2368,247.7,69,2.12
2021-01-26,192,6.22,0.95,0.96,171,11,0,10,0,0,0,0,733,508804,0,0,0,0,0,0,0,117,10456,73,3221,44,7235,57,9,9,4,7,18,3,6,6,0,0,0,0,0,0,3,0,1,3,0,0,34,0,0,0,0,6,3,23,0,0,112,0,0.04,0,0,0,0,0,0,0,0,0,0,4,2,20,65,61,40,89,103,6,87,15,27,57,0,126,66,0,0,0,0,0,0,0,4850,4892,0,0,0,105,13,5,4,0,17,5,3,7,0,1,1,0,4,2,10,2,0,3,1,2,2,0,23119,217,20454,2448,73.3,82,2.1
2021-01-27,190,6.2,0.93,0.95,164,15,0,11,0,0,0,0,1912,510716,0,0,0,0,0,0,0,94,10550,28,3249,66,7301,37,11,5,3,18,14,3,2,4,0,0,1,1,0,0,1,1,2,1,0,1,43,0,3,0,0,4,0,35,0,0,137,4,0.04,0,0,0,0,0,0,0,0,1,3,2,2,14,81,52,35,90,100,6,104,7,36,37,0,116,74,0,0,0,0,0,0,0,4850,4892,0,0,0,94,29,1,5,6,8,4,6,3,5,2,0,2,4,6,4,3,1,0,0,2,4,0,23309,221,20591,2497,191.2,95,2.08
2021-01-28,198,6.18,0.94,0.94,174,14,0,5,0,0,0,0,1919,512635,0,0,0,0,0,0,0,100,10650,69,3318,31,7332,91,8,3,9,2,13,1,1,1,0,0,0,0,0,0,2,0,0,2,0,0,33,0,7,0,0,8,2,15,0,0,159,2,0.04,0,0,0,0,0,0,0,0,0,7,5,4,16,47,62,57,79,119,14,62,4,34,84,0,122,76,0,0,0,0,0,0,0,4850,4892,0,0,0,164,13,1,2,1,0,1,0,0,2,0,0,1,0,0,9,1,0,0,0,0,3,0,23507,223,20750,2534,191.9,34,2.06
2021-01-29,195,6.16,0.97,0.93,159,32,0,4,0,0,0,0,2219,514854,0,0,0,0,0,0,0,49,10699,22,3340,27,7359,66,8,11,3,16,13,7,0,2,0,0,0,1,0,0,0,1,4,0,0,0,39,0,0,0,0,1,2,21,0,0,182,2,0.04,0,0,1213,0,31,0,1838,1553,0,0,1,0,18,53,70,53,89,106,1,105,3,20,66,0,112,83,0,0,0,0,0,0,0,4850,4892,0,0,0,104,5,5,1,5,8,7,9,12,4,0,0,1,8,3,7,0,0,1,1,2,11,0,23702,225,20932,2545,221.9,90,2.04
2021-01-30,192,6.13,0.99,0.93,161,27,0,4,0,0,0,0,2080,516934,0,0,0,0,0,0,0,85,10784,54,3394,31,7390,68,5,8,9,14,7,1,0,5,0,0,0,1,0,0,3,0,1,1,0,1,29,0,8,0,0,9,1,21,0,0,188,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4850,4892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23894,225,21120,2549,208.0,0,2.02
2021-01-31,188,6.1,1.0,0.94,156,19,0,13,0,0,0,0,1931,518865,0,0,0,0,0,0,0,82,10866,40,3434,42,7432,54,7,6,5,16,18,2,2,4,3,0,1,1,0,0,2,0,3,0,0,0,29,0,2,0,0,1,2,35,0,0,180,0,0.03,1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10792,15642,15684,3852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24082,225,21300,2557,193.1,0,2.03
2021-02-01,184,6.07,0.98,0.94,144,33,0,7,0,0,0,0,2517,521382,0,0,0,0,0,0,0,16,10882,8,3442,8,7440,52,0,4,7,11,12,5,1,2,0,0,0,0,0,0,4,2,0,1,0,0,38,0,1,0,0,6,1,28,0,0,173,2,0.03,0,0,0,0,0,0,0,0,0,1,4,3,14,62,53,47,70,114,6,92,6,28,52,0,112,72,0,0,0,0,0,0,0,15642,15684,0,0,0,111,27,1,0,5,6,0,11,8,4,0,0,2,1,1,2,2,0,2,0,0,1,0,24266,227,21473,2566,251.7,73,2.01
2021-02-02,187,6.04,0.97,0.95,160,23,0,4,0,0,0,0,815,522197,0,0,0,0,0,0,0,221,11103,110,3552,111,7551,55,0,8,3,5,14,5,3,4,0,0,1,0,0,0,4,1,1,2,0,0,47,0,1,0,0,1,2,24,0,0,201,0,0.04,0,0,0,0,0,0,0,0,0,1,1,0,9,70,57,49,80,107,2,92,13,25,55,0,115,72,0,0,0,0,0,0,0,15642,15684,4860,0,0,119,4,3,1,2,4,3,4,6,7,1,1,1,3,3,7,3,2,2,2,3,6,0,24453,227,21674,2552,81.5,68,1.99
2021-02-03,180,6.01,0.95,0.95,121,32,0,27,0,0,0,0,1146,523343,0,0,0,0,0,0,0,52,11155,16,3568,36,7587,76,0,5,8,4,10,5,2,0,0,0,0,0,0,0,4,0,0,0,0,0,31,0,3,0,0,7,2,16,0,0,206,3,0.03,0,0,0,0,0,0,0,0,0,4,3,4,8,44,50,67,67,113,11,67,11,15,76,0,113,67,0,0,0,0,0,0,0,15642,15684,0,0,0,78,8,5,8,1,8,0,4,2,7,0,0,3,8,1,29,0,1,1,0,1,11,0,24633,230,21880,2523,114.6,98,1.97
2021-02-04,181,5.98,0.95,0.95,151,24,0,6,0,0,0,0,1164,524507,0,0,0,0,0,0,0,111,11266,61,3629,50,7637,64,0,7,2,6,13,2,5,2,0,0,1,0,0,0,3,0,1,2,0,0,35,0,3,0,0,3,1,29,0,0,203,1,0.03,0,0,0,0,0,0,0,0,1,4,1,2,13,54,58,48,66,115,4,83,14,30,64,1,101,79,0,0,0,0,0,0,0,15642,15684,0,0,0,127,8,0,1,3,6,3,4,1,8,1,0,0,3,3,2,0,0,0,2,0,7,0,24814,231,22083,2500,116.4,52,1.96
2021-02-05,179,5.95,0.96,0.95,146,23,0,10,0,0,0,0,1861,526368,0,0,0,0,0,0,0,74,11340,35,3664,39,7676,47,0,9,5,7,6,5,3,3,0,0,0,0,0,0,1,0,2,1,0,0,37,0,4,0,0,10,1,21,0,0,201,2,0.04,0,0,0,0,23,0,1718,1050,0,4,6,7,13,61,52,36,64,115,13,91,7,21,47,0,115,64,0,0,0,0,0,0,0,15642,15684,0,0,0,103,5,4,0,4,3,12,8,3,4,1,0,0,8,1,10,6,0,2,1,0,0,0,24993,233,22284,2476,186.1,72,1.94
2021-02-06,177,5.91,0.95,0.94,145,26,0,6,0,0,0,0,1728,528096,0,0,0,0,0,0,0,92,11432,33,3697,59,7735,60,5,7,3,15,14,3,1,2,0,0,0,1,0,0,2,0,0,0,0,0,27,0,1,0,0,10,3,24,0,0,202,1,0.04,0,0,0,0,0,0,0,0,1,1,5,5,16,48,45,56,69,108,9,76,6,26,60,3,104,71,0,0,0,0,0,0,0,15642,15684,0,0,0,100,8,4,0,0,8,8,5,6,4,0,1,1,8,1,3,1,0,1,1,1,6,2,25170,234,22486,2450,172.8,67,1.92
2021-02-07,169,5.9,0.96,0.93,141,20,0,8,0,0,0,0,1831,529927,0,0,0,0,0,0,0,109,11541,63,3760,66,7801,60,6,10,3,9,11,3,2,2,0,0,0,1,0,0,1,0,0,2,0,0,29,0,2,0,0,4,5,19,0,0,204,0,0.04,0,0,0,0,0,0,0,0,0,2,4,2,10,60,42,49,76,93,6,73,5,25,60,2,104,63,0,0,0,0,0,0,0,15642,15684,0,0,0,97,16,3,0,1,2,3,13,6,3,0,0,2,9,2,3,0,1,2,3,1,2,0,25339,234,22690,2415,183.1,72,1.91
2021-02-08,165,5.87,0.94,0.92,120,35,0,10,0,0,0,0,2111,532038,0,0,0,0,0,0,0,34,11575,13,3773,21,7822,44,0,6,15,12,9,1,1,3,0,0,0,0,0,0,1,0,0,2,0,0,38,0,1,0,0,6,3,20,0,0,159,0,0.04,0,0,0,0,0,0,0,0,0,1,6,1,13,53,48,43,76,86,7,87,5,22,44,2,102,51,0,0,0,0,0,0,2520,18162,18204,0,0,0,96,19,3,3,0,8,5,5,3,3,2,0,6,1,0,1,0,1,5,0,1,3,0,25504,234,22849,2421,211.1,69,1.89
2021-02-09,170,5.84,0.94,0.92,131,30,0,9,0,0,0,0,838,532876,0,0,0,0,0,0,0,47,11622,23,3796,24,7846,39,0,9,4,11,12,1,4,1,0,0,0,0,0,0,5,0,0,0,0,0,34,0,4,0,0,6,4,36,0,0,171,0,0.04,0,0,0,0,0,0,0,0,1,3,4,1,20,53,51,36,74,96,9,80,8,34,39,3,101,66,0,0,0,0,0,0,0,18162,18204,0,0,0,98,16,7,2,1,7,5,6,5,6,2,1,1,1,3,1,3,0,3,0,0,2,0,25674,234,23020,2420,83.8,72,1.87
2021-02-10,164,5.82,0.93,0.91,127,25,0,12,0,0,0,0,1011,533887,0,0,0,0,0,0,0,62,11684,32,3828,30,7876,58,0,9,3,1,7,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,17,0,0,0,0,5,0,23,0,0,175,1,0.03,0,0,0,0,0,0,0,0,0,0,3,3,10,41,53,54,48,116,5,71,7,23,58,4,103,57,0,0,0,0,0,0,0,18162,18204,0,0,0,64,20,6,0,4,9,9,10,9,3,2,0,0,8,3,2,3,3,1,0,1,4,0,25838,235,23195,2408,101.1,97,1.86
2021-02-11,162,5.78,0.94,0.91,133,21,0,8,0,0,0,0,1662,535549,0,0,0,0,0,0,0,91,11775,35,3863,56,7932,64,0,5,7,2,6,1,3,3,0,0,1,1,0,0,0,0,1,1,0,0,24,0,1,0,0,9,3,27,0,0,178,0,0.03,0,0,0,0,0,0,0,0,0,0,6,8,9,48,39,52,59,103,12,58,1,27,64,1,96,65,0,0,0,0,0,0,0,18162,18204,15000,0,0,124,7,0,0,2,3,3,4,5,0,4,0,0,6,1,2,0,0,0,0,0,1,0,26000,235,23373,2392,166.2,38,1.84
2021-02-12,159,5.75,0.95,0.9,141,12,0,6,0,0,0,0,1817,537366,0,0,0,0,0,0,0,83,11858,41,3904,42,7974,38,0,13,6,4,8,1,4,3,0,0,0,3,0,0,3,0,1,2,0,0,33,0,1,0,0,7,3,23,0,0,167,0,0.03,0,1307,0,0,47,0,0,1047,0,1,5,3,19,62,35,34,68,91,7,25,6,33,38,0,96,63,0,0,0,0,0,0,0,18162,18204,0,0,0,88,13,4,7,4,8,3,0,5,4,0,0,1,1,1,0,3,4,0,0,1,5,0,26159,235,23540,2384,181.7,64,1.83
2021-02-13,153,5.7,0.94,0.89,130,21,0,2,0,0,0,0,1739,539105,0,0,0,0,0,0,0,74,11932,38,3942,36,8010,68,0,7,5,5,5,3,3,2,0,0,0,1,0,0,0,1,0,0,0,0,20,0,3,0,0,6,1,13,0,0,161,0,0.02,0,0,0,0,0,0,0,0,0,3,4,2,16,45,47,36,73,80,9,58,4,37,45,1,87,65,0,0,0,0,0,0,0,18162,18204,0,0,0,85,8,2,2,2,2,5,4,4,2,20,0,1,1,3,3,3,1,0,0,0,5,0,26312,235,23701,2376,173.9,68,1.81
2021-02-14,160,5.65,0.95,0.9,117,6,0,37,0,0,0,0,1739,540844,0,0,0,0,0,0,0,95,12027,50,3992,45,8055,70,10,8,4,4,4,1,1,1,0,0,1,4,0,0,1,0,0,1,0,0,26,0,0,0,0,3,1,21,0,0,151,0,0.02,0,0,0,0,0,0,0,0,0,0,1,3,16,48,49,43,80,80,2,60,6,61,31,0,122,38,0,0,0,0,0,0,0,18162,18204,0,0,0,71,5,1,0,0,3,5,10,7,4,39,1,0,0,0,3,2,0,0,0,0,1,0,26472,235,23852,2385,173.9,81,1.8
2021-02-15,148,5.6,0.94,0.9,127,11,0,9,0,0,0,0,1890,542734,0,0,0,0,0,0,0,33,12060,17,4009,16,8071,47,4,11,5,5,9,1,1,5,0,0,0,2,0,0,0,0,1,6,0,0,28,0,2,0,0,6,1,14,0,0,131,0,0.02,0,0,0,0,0,0,0,0,0,2,5,1,11,50,44,35,64,84,8,62,8,26,44,1,101,46,0,0,0,0,0,0,8820,26982,27024,0,0,0,79,15,8,3,1,4,2,8,4,0,11,0,0,2,3,4,1,0,1,0,1,1,0,26620,235,23983,2402,189.0,69,1.78
2021-02-16,138,5.54,0.91,0.89,120,9,0,10,0,0,0,0,403,543137,0,0,0,0,0,0,0,47,12107,19,4028,28,8099,38,2,2,7,11,7,3,3,3,0,0,0,1,0,0,0,0,1,0,0,0,36,0,1,0,0,5,1,17,0,0,136,0,0.02,0,0,0,0,0,0,0,0,0,1,2,3,57,40,40,30,55,83,6,71,5,18,38,0,87,51,0,0,0,0,0,0,0,26982,27024,19000,0,0,92,5,2,6,1,3,1,4,8,1,6,0,1,1,3,2,0,1,0,0,0,0,0,26758,235,24119,2404,40.3,45,1.77
2021-02-17,149,5.46,0.93,0.89,109,34,0,6,0,0,0,0,1022,544159,0,0,0,0,0,0,0,50,12157,20,4048,30,8129,62,3,3,3,8,9,3,1,4,0,0,0,0,0,0,1,0,2,0,0,0,27,0,1,0,0,2,3,17,0,0,146,5,0.02,0,0,0,0,0,0,0,0,1,1,1,1,8,43,48,46,56,93,3,61,4,19,62,0,94,55,0,0,0,0,0,0,0,26982,27024,0,0,0,75,8,4,7,1,5,6,7,7,1,7,0,2,4,4,3,2,1,0,0,0,5,0,26907,240,24265,2402,102.2,74,1.75
2021-02-18,143,5.4,0.91,0.89,126,10,0,7,0,0,0,0,1508,545667,0,0,0,0,0,0,0,81,12238,40,4088,41,8170,35,8,4,6,7,9,6,2,2,0,0,0,0,0,0,1,0,0,1,0,0,28,0,2,0,0,7,4,21,0,0,145,4,0.03,0,0,0,0,0,0,0,0,0,4,6,2,11,49,42,29,50,93,9,67,5,27,35,0,97,46,0,0,0,0,0,0,0,26982,27024,0,0,0,86,4,7,0,4,2,2,4,3,3,2,0,0,5,2,3,1,1,1,0,0,13,0,27050,244,24410,2396,150.8,57,1.74
2021-02-19,131,5.34,0.9,0.88,115,9,0,7,0,0,0,0,1700,547367,0,0,0,0,0,0,0,49,12287,22,4110,27,8197,38,5,3,3,7,11,2,3,2,0,0,0,1,0,0,2,1,1,3,0,0,19,0,1,0,0,3,1,25,0,0,134,4,0.03,0,1125,811,0,17,0,0,0,0,2,1,2,8,51,36,31,51,80,4,57,1,31,38,0,88,43,0,0,0,0,0,0,0,26982,27024,22700,3639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27181,248,24544,2389,170.0,0,1.73
2021-02-20,129,5.26,0.92,0.87,112,10,0,7,0,0,0,0,1658,549025,0,0,0,0,0,0,0,71,12358,35,4145,36,8233,34,5,10,5,8,7,3,1,2,0,0,1,2,0,0,0,0,0,0,0,0,22,0,3,0,0,6,2,18,0,0,132,5,0.03,0,0,0,0,0,0,1217,0,0,3,3,3,12,43,41,24,60,69,9,62,5,19,34,0,85,44,0,0,0,0,0,0,0,26982,27024,0,0,0,75,7,3,1,1,4,0,5,10,5,1,0,0,2,3,4,2,0,1,0,2,3,0,27310,253,24676,2381,165.8,54,1.71
2021-02-21,134,5.18,0.9,0.86,112,10,0,12,0,0,0,0,1658,550683,0,0,0,0,0,0,0,56,12414,25,4170,31,8264,35,8,6,3,10,6,5,3,2,0,0,0,2,0,0,3,0,0,0,0,0,17,0,7,0,0,3,6,18,0,0,137,5,0.04,0,0,0,0,0,0,0,0,1,6,3,1,19,40,34,30,54,80,9,61,5,24,35,1,86,47,0,0,0,0,0,0,0,26982,27024,0,0,0,76,3,4,0,0,4,5,3,10,0,1,0,0,2,7,4,5,0,3,0,1,6,0,27444,258,24813,2373,165.8,58,1.7
